INFO: __CUDNN VERSION: 8907
__Number CUDA Devices: 1
__CUDA Device Name: NVIDIA RTX A5000
__CUDA Device Total Memory [GB]: 23.669921875
INFO: Starting training:
        Total_iters:     800000
        Start_iters:     1
        Batch size:      1
        Learning rate:   0.0001
        Training size:   167
        Validation size: 48 
        Checkpoints:     /media/Data/sebasModels/modelosComparacion/prueba_09-08-2025-18-56-36/checkpoints
    
INFO: Training: iters 38000/800000 -Time:91.532596 -LR:0.0000997 -Loss 0.079368 -PSNR: 21.74 dB; SSIM: 0.6602
INFO: Training: iters 39000/800000 -Time:93.108417 -LR:0.0000997 -Loss 0.079695 -PSNR: 21.66 dB; SSIM: 0.6619
INFO: Training: iters 40000/800000 -Time:92.450160 -LR:0.0000996 -Loss 0.078482 -PSNR: 21.67 dB; SSIM: 0.6613
INFO: Validation: Iters 40000/800000 - Loss 0.083044 - PSNR: 21.66 dB; SSIM: 0.6103
INFO: Training: iters 41000/800000 -Time:90.643171 -LR:0.0000996 -Loss 0.081245 -PSNR: 21.49 dB; SSIM: 0.6613
INFO: Training: iters 42000/800000 -Time:89.966514 -LR:0.0000996 -Loss 0.079930 -PSNR: 21.72 dB; SSIM: 0.6624
INFO: Training: iters 43000/800000 -Time:90.823509 -LR:0.0000996 -Loss 0.080275 -PSNR: 21.67 dB; SSIM: 0.6601
INFO: Training: iters 44000/800000 -Time:90.009520 -LR:0.0000995 -Loss 0.078071 -PSNR: 21.99 dB; SSIM: 0.6558
INFO: Training: iters 45000/800000 -Time:90.188622 -LR:0.0000995 -Loss 0.081665 -PSNR: 21.58 dB; SSIM: 0.6570
INFO: Validation: Iters 45000/800000 - Loss 0.082762 - PSNR: 21.38 dB; SSIM: 0.6003
INFO: Training: iters 46000/800000 -Time:91.752285 -LR:0.0000995 -Loss 0.079511 -PSNR: 21.70 dB; SSIM: 0.6599
INFO: Training: iters 47000/800000 -Time:91.570590 -LR:0.0000995 -Loss 0.079059 -PSNR: 21.75 dB; SSIM: 0.6602
INFO: Training: iters 48000/800000 -Time:90.486441 -LR:0.0000994 -Loss 0.080978 -PSNR: 21.60 dB; SSIM: 0.6535
INFO: Training: iters 49000/800000 -Time:91.234002 -LR:0.0000994 -Loss 0.081075 -PSNR: 21.49 dB; SSIM: 0.6487
INFO: Training: iters 50000/800000 -Time:91.986634 -LR:0.0000994 -Loss 0.079712 -PSNR: 21.69 dB; SSIM: 0.6574
INFO: Validation: Iters 50000/800000 - Loss 0.086863 - PSNR: 21.33 dB; SSIM: 0.5744
INFO: Training: iters 51000/800000 -Time:90.559884 -LR:0.0000993 -Loss 0.082105 -PSNR: 21.55 dB; SSIM: 0.6609
INFO: Training: iters 52000/800000 -Time:90.868882 -LR:0.0000993 -Loss 0.080456 -PSNR: 21.74 dB; SSIM: 0.6670
INFO: Training: iters 53000/800000 -Time:91.224859 -LR:0.0000993 -Loss 0.080118 -PSNR: 21.58 dB; SSIM: 0.6564
INFO: Training: iters 54000/800000 -Time:91.602623 -LR:0.0000992 -Loss 0.079032 -PSNR: 21.75 dB; SSIM: 0.6533
